step,customer,age,gender,merchant,category,amount,zipcodeOri,zipMerchant,fraud
282,1341,U,F,393,es_travel,41.02,67644,32789,0
647,563,6,M,150,es_travel,12.67,59840,14013,0
416,1955,1,U,474,es_electronics,22.14,81798,51688,0
33,1014,2,F,404,es_food,376.27,16699,52208,0
82,767,2,M,330,es_health,65.24,30049,85578,0
483,1627,2,M,341,es_home,46.89,81201,92569,0
148,833,1,M,253,es_food,17.55,90988,33894,0
607,1329,2,F,188,es_fashion,167.95,57106,94326,0
495,177,3,E,139,es_fashion,104.94,14590,46198,0
170,615,4,Enterprise,117,es_tech,19.25,69357,97859,0
703,654,5,F,360,es_transportation,266.57,49360,19990,0
7,421,2,U,277,es_electronics,6.31,91889,22634,0
380,30,3,M,210,es_health,124.39,30389,72836,0
434,142,3,E,194,es_travel,27.65,36811,25384,0
34,1739,4,F,53,es_fashion,137.57,74759,20695,0
563,223,4,F,484,es_sports,42.44,88187,35895,0
632,1529,0,F,221,es_sports,29.15,35625,49366,0
138,860,4,M,370,es_leisure,104.07,60952,56336,0
367,1947,0,Enterprise,150,es_sports,110.53,53747,26888,0
106,830,2,F,336,es_wellnessandbeauty,144.7,79995,92051,0
32,511,2,F,280,es_electronics,50.21,93912,97517,0
636,1027,3,E,194,es_food,204.57,15414,52282,0
682,1478,2,Enterprise,351,es_health,218.37,21554,88024,0
524,1575,3,U,154,es_travel,58.84,84839,93547,0
168,1299,3,F,199,es_health,5.13,46915,30794,0
78,1385,U,M,420,es_health,490.48,54208,88416,0
546,98,3,M,293,es_hyper,12.56,59106,89395,0
209,988,4,F,146,es_tech,333.96,64124,99378,0
411,460,2,M,155,es_health,559.89,52099,26045,0
8,1152,2,F,222,es_food,16.91,29955,25797,0
227,1191,1,U,74,es_leisure,90.17,12095,59841,0
175,266,2,F,233,es_wellnessandbeauty,11.16,68440,57105,0
81,1012,1,F,95,es_travel,176.69,71310,26592,0
57,943,2,U,336,es_fashion,99.83,47839,40649,0
135,384,4,U,275,es_sports,61.73,24572,94069,0
238,1881,4,U,314,es_transportation,136.36,93287,46548,0
472,151,3,F,497,es_home,20.04,53211,71136,0
217,1272,3,F,292,es_food,67.53,62368,34072,0
26,571,5,F,161,es_fashion,50.75,71217,91406,0
187,218,U,F,317,es_health,19.33,81038,63237,0
630,595,U,Enterprise,390,es_home,122.92,75153,39156,0
709,1126,0,M,80,es_leisure,38.73,11497,59949,0
116,1684,1,F,109,es_health,9.7,29706,75056,0
614,941,2,F,4,es_health,35.37,92946,33282,0
163,756,3,M,124,es_tech,155.03,58491,73835,0
414,300,3,F,500,es_tech,12.64,53492,76188,0
178,1810,5,Enterprise,137,es_health,26.86,71887,90809,0
280,1072,3,M,281,es_electronics,61.99,43893,96694,0
212,331,2,M,407,es_food,5.67,81732,52193,0
54,762,1,F,68,es_leisure,33.42,95412,46064,0
67,1753,3,M,57,es_health,108.04,25847,50160,0
544,1259,U,M,325,es_health,60.08,30096,48660,0
520,513,3,F,26,es_travel,120.5,84467,35578,0
499,928,1,F,91,es_health,29.47,51903,81285,0
431,97,0,Enterprise,4,es_electronics,171.98,15986,26405,0
46,1984,4,U,21,es_wellnessandbeauty,17.35,85763,93649,0
592,1799,4,F,409,es_home,110.75,75444,94126,0
35,1375,3,M,459,es_sports,15.66,71953,87759,0
189,90,4,E,415,es_fashion,18.46,69019,28977,0
89,1223,2,M,124,es_food,193.94,43453,52942,0
335,1124,3,M,209,es_sports,22.31,80860,82578,0
136,1454,3,F,263,es_food,12.51,87618,12176,0
546,152,1,M,233,es_hyper,136.98,57589,30490,0
113,1605,6,F,91,es_fashion,12.43,75006,68949,0
172,726,4,E,113,es_home,10.27,62976,78034,0
339,108,5,M,115,es_leisure,52.44,96134,53324,0
555,164,1,Enterprise,397,es_sports,59.21,87075,96374,0
525,451,3,U,311,es_fashion,92.38,67477,20490,0
174,818,5,F,95,es_electronics,142.59,57190,79231,0
637,248,4,M,196,es_travel,9.59,71078,83833,0
332,955,3,U,9,es_sports,867.38,79776,34007,0
207,485,0,M,314,es_sports,28.16,21474,72514,0
343,442,3,F,427,es_food,204.88,80138,46093,0
104,1838,2,F,109,es_travel,32.16,17615,63271,0
642,1734,0,M,286,es_electronics,96.13,11410,15018,0
40,500,2,M,472,es_sports,149.28,81299,50108,0
23,985,4,M,368,es_health,14.33,17778,16003,0
252,279,U,E,106,es_travel,10.37,61536,83264,0
290,524,2,E,452,es_wellnessandbeauty,47.14,82951,20618,0
202,1692,1,F,61,es_home,950.8,89747,54005,0
155,1210,6,M,67,es_tech,48.92,81852,58208,0
567,1772,1,F,373,es_sports,8.61,74977,89726,0
106,829,2,F,247,es_tech,31.95,73558,90612,0
260,488,1,F,438,es_travel,151.77,85919,17818,0
200,224,2,F,423,es_fashion,108.78,30003,74117,0
217,1975,4,F,413,es_sports,504.78,69783,83931,0
411,1524,0,U,277,es_hyper,45.04,95085,16339,0
559,985,2,M,268,es_wellnessandbeauty,42.86,49498,89366,0
117,1570,0,M,338,es_home,135.55,78759,21710,0
424,862,2,F,453,es_leisure,27.58,89949,55914,0
212,101,3,M,279,es_home,43.98,50031,42364,0
155,766,5,M,145,es_hyper,76.56,47834,16588,1
263,1298,3,M,189,es_transportation,39.07,41671,32115,0
507,1912,1,Enterprise,101,es_hyper,42.45,18661,38799,0
151,675,3,F,116,es_travel,135.41,99642,28611,0
212,432,2,M,252,es_travel,41.23,91114,82746,0
192,549,3,F,415,es_home,33.25,28246,28381,0
98,1536,2,M,268,es_home,62.2,69859,34794,0
541,1833,2,U,247,es_transportation,41.8,95036,70228,0
701,390,4,E,176,es_sports,68.51,63161,32967,0
172,211,3,F,496,es_fashion,27.54,15940,48259,0
371,1920,4,F,22,es_tech,56.09,49033,52731,0
709,1110,2,M,359,es_hyper,29.93,77807,85333,0
155,1529,2,M,436,es_food,10.16,21720,80326,0
140,1504,3,F,237,es_sports,43.17,99654,39105,0
256,1627,5,Enterprise,5,es_home,6.49,68991,64185,0
676,763,1,Enterprise,248,es_sports,10.51,48282,14716,0
646,208,U,F,243,es_fashion,28.63,29513,26861,0
416,986,3,F,84,es_electronics,172.61,49746,46621,0
329,1319,3,U,336,es_home,113.16,14881,34797,0
378,772,U,U,458,es_travel,18.29,30097,44309,0
266,912,2,F,63,es_fashion,13.07,17095,27153,0
541,1844,2,E,204,es_fashion,6.53,18152,76697,0
139,625,1,M,262,es_leisure,28.64,36009,10137,0
597,1299,5,M,254,es_health,25.34,66834,59318,0
512,1628,U,M,471,es_food,30.66,90190,58362,1
249,1401,1,U,64,es_food,93.32,61060,11554,0
308,785,6,Enterprise,314,es_sports,192.98,83288,92745,0
573,1197,0,E,254,es_hyper,42.27,12059,24432,0
219,1154,4,U,409,es_wellnessandbeauty,26.23,13330,60120,0
584,1922,3,F,125,es_travel,10.84,42911,34229,1
293,600,1,F,469,es_leisure,126.83,87775,80278,0
410,1782,0,Enterprise,467,es_wellnessandbeauty,45.04,56778,66994,0
198,567,1,M,53,es_transportation,90.44,83426,62318,0
80,859,5,F,384,es_wellnessandbeauty,344.61,90689,95825,0
385,4,3,F,98,es_transportation,7.01,27552,67303,0
137,496,4,F,125,es_tech,36.08,63908,64784,0
213,379,5,F,104,es_sports,531.91,65171,75112,0
619,356,4,U,20,es_sports,25.62,99789,78776,0
207,468,6,U,489,es_leisure,71.9,72482,68421,0
664,1420,0,M,131,es_fashion,9.58,63436,71450,0
133,438,2,F,448,es_fashion,85.74,70981,30392,0
166,828,3,U,391,es_electronics,18.61,22088,43525,0
503,1565,4,M,259,es_electronics,63.86,76931,60564,0
430,701,2,F,427,es_wellnessandbeauty,52.43,75611,38937,0
180,1012,2,F,236,es_travel,62.49,97012,69664,0
121,46,4,U,301,es_home,25.75,52116,96572,0
174,609,2,Enterprise,388,es_transportation,19.34,34642,88581,0
331,49,U,F,162,es_leisure,355.76,47749,57882,0
68,120,2,F,326,es_travel,247.83,22349,41442,0
699,1682,3,Enterprise,213,es_transportation,17.89,10385,91563,0
138,1868,0,F,428,es_electronics,49.77,28332,27108,1
308,1785,2,M,256,es_wellnessandbeauty,44.23,27944,33346,0
330,1098,1,F,426,es_electronics,1.82,33161,86255,0
238,1432,5,M,186,es_fashion,359.27,33647,10035,0
530,1519,5,U,52,es_health,1785.38,58205,99702,0
76,273,2,U,452,es_home,279.6,95295,75131,0
151,1024,U,F,433,es_fashion,53.77,95218,92422,0
620,1018,3,Enterprise,140,es_hyper,263.51,85707,33378,0
665,1131,1,U,51,es_home,67.54,86013,57665,0
316,1888,2,E,85,es_fashion,79.56,65869,65205,0
37,184,2,U,111,es_transportation,121.62,31682,85728,0
658,345,1,F,482,es_travel,16.75,43583,70500,0
126,820,3,M,135,es_hyper,171.66,56624,21398,0
620,1607,2,F,115,es_health,342.46,87486,34565,1
286,1556,1,F,190,es_transportation,43.95,89332,52068,0
240,1693,U,F,443,es_leisure,432.85,86578,51154,0
614,1363,4,F,40,es_health,198.37,85575,99307,0
220,459,5,F,434,es_electronics,20.79,22219,35505,0
7,225,0,F,110,es_food,58.11,59613,35856,0
216,690,2,F,424,es_transportation,23.04,57786,36212,0
681,375,2,M,469,es_leisure,103.06,18583,41386,0
586,1654,5,F,25,es_fashion,30.56,73115,57188,0
293,911,6,M,121,es_travel,154.22,80958,23662,0
539,1695,2,E,262,es_wellnessandbeauty,47.33,24506,48702,0
484,1549,3,M,219,es_transportation,117.77,56624,64996,0
43,1080,U,M,448,es_leisure,326.82,55652,61276,0
307,240,2,E,355,es_wellnessandbeauty,5.0,39767,20769,0
93,1299,3,F,44,es_hyper,51.02,38088,21060,0
583,838,5,M,1,es_sports,86.05,58237,79493,0
269,924,5,F,81,es_travel,65.41,64326,43878,0
621,1430,1,F,389,es_electronics,284.45,44827,95619,0
693,668,4,M,428,es_hyper,18.69,90344,52552,0
215,1616,3,M,314,es_health,74.58,32336,23975,0
114,1138,4,F,96,es_tech,331.02,79384,32260,0
185,1569,3,Enterprise,402,es_food,93.97,80514,58871,0
125,114,U,F,301,es_health,26.32,90814,80440,0
105,1001,3,E,442,es_sports,26.5,55043,34139,0
237,1965,2,M,169,es_health,59.65,22290,50079,0
653,1456,4,F,163,es_tech,28.7,89747,77040,0
158,1526,0,M,164,es_wellnessandbeauty,27.69,84766,59597,0
474,1395,2,M,42,es_leisure,20.53,75317,96301,0
505,1599,3,F,202,es_wellnessandbeauty,16.78,54783,38460,0
274,1562,3,U,2,es_travel,22.87,17851,80361,0
117,1111,1,F,274,es_electronics,51.67,14275,26123,0
574,1793,2,M,163,es_food,180.61,44692,87600,0
536,1470,6,F,491,es_transportation,44.99,42987,29560,0
60,605,5,F,278,es_leisure,83.47,98106,16434,0
401,200,1,M,311,es_food,61.21,73054,82004,0
180,1386,2,M,325,es_tech,9.92,28778,19221,0
232,487,1,M,431,es_leisure,18.91,38297,12071,0
476,1923,4,F,152,es_fashion,27.22,92780,13364,0
655,717,2,F,32,es_fashion,15.93,21692,47436,0
245,84,1,M,497,es_transportation,112.74,26006,10252,0
593,1643,5,M,98,es_travel,55.76,87638,59938,0
638,1271,4,Enterprise,229,es_health,92.03,71477,74253,0
649,1908,4,M,369,es_transportation,66.14,72920,69665,0
568,1541,4,F,395,es_food,132.68,37638,12312,0
213,941,3,Enterprise,266,es_home,59.9,51615,84544,0
606,268,4,F,471,es_health,57.09,49288,69889,0
459,1840,4,M,371,es_fashion,348.12,88220,22183,0
128,465,U,Enterprise,102,es_sports,19.87,23358,67564,0
217,1038,0,F,202,es_transportation,36.76,31624,37334,0
711,821,3,F,171,es_transportation,31.4,37621,47729,0
20,218,1,E,7,es_wellnessandbeauty,296.41,33471,64970,0
567,990,5,F,304,es_transportation,8.65,35487,13658,0
60,1258,2,U,245,es_wellnessandbeauty,63.75,30379,40666,0
675,45,2,M,77,es_fashion,206.29,41804,62845,0
714,160,1,F,407,es_hyper,418.73,33769,94258,0
129,1182,3,M,203,es_health,10.5,54007,24649,0
557,780,5,M,483,es_hyper,52.01,11978,38265,0
197,1124,2,F,136,es_sports,97.51,55371,22479,0
492,1107,0,E,471,es_health,36.63,89005,51921,0
678,556,2,F,100,es_tech,66.41,26344,49456,0
504,1177,5,F,7,es_sports,194.67,78017,19857,0
247,682,3,F,266,es_food,28.09,85770,10218,0
260,1045,3,M,396,es_tech,54.68,80926,16469,0
347,1274,1,E,479,es_transportation,37.6,15702,76946,0
197,1213,3,Enterprise,459,es_transportation,101.26,85708,31623,0
107,1346,2,E,421,es_tech,61.24,90356,85933,0
613,1893,5,M,154,es_health,141.59,75656,24619,0
160,1557,3,F,5,es_sports,11.93,76258,61193,0
422,794,3,M,435,es_health,261.22,70183,56589,0
607,672,5,M,175,es_sports,142.61,42971,46211,0
207,219,3,Enterprise,263,es_sports,18.83,36302,10499,0
313,1041,1,M,292,es_leisure,13.07,97206,84209,0
432,516,1,Enterprise,7,es_sports,57.01,26761,86230,0
235,1063,5,M,423,es_electronics,23.1,19507,89874,0
327,1807,4,E,298,es_leisure,8.12,10115,66922,0
479,1825,3,M,254,es_home,12.16,64092,66085,0
428,1020,6,Enterprise,356,es_food,14.38,25373,24748,0
666,701,4,U,242,es_leisure,26.23,67451,53609,0
100,142,4,Enterprise,182,es_health,208.35,57913,99251,0
238,346,5,M,262,es_leisure,122.18,91912,83709,0
107,303,3,Enterprise,469,es_electronics,15.72,57179,77955,0
364,1154,4,F,65,es_hyper,226.82,97063,81224,0
642,468,0,F,2,es_tech,1200.21,73801,81436,0
493,346,4,M,67,es_sports,53.1,32116,62530,0
43,834,5,Enterprise,103,es_transportation,25.56,75955,14394,0
575,176,6,F,226,es_wellnessandbeauty,36.92,46850,10397,0
73,1472,1,F,270,es_electronics,17.92,64248,22870,0
698,194,U,F,249,es_sports,39.74,28314,87047,0
629,944,3,F,345,es_home,412.55,24298,42345,0
304,337,2,U,485,es_fashion,140.67,77774,61110,0
5,1810,2,F,485,es_hyper,598.26,59954,66250,0
588,1203,4,M,80,es_electronics,117.68,32421,10275,0
349,1776,2,M,128,es_electronics,11.0,18185,99194,0
400,644,2,M,207,es_food,5.51,87401,88492,0
595,81,5,F,496,es_hyper,72.84,85318,99343,0
433,161,2,Enterprise,408,es_electronics,53.12,92802,67107,0
572,407,6,F,41,es_home,54.97,74589,10188,0
107,1205,4,M,200,es_health,51.36,64627,11689,0
117,1293,1,F,250,es_fashion,62.08,73608,15874,0
383,1863,2,M,310,es_hyper,42.26,79919,95872,0
82,1594,2,M,130,es_home,96.45,26128,34548,0
653,1513,6,U,125,es_sports,85.75,81620,15018,0
410,494,3,F,106,es_sports,35.28,63017,64019,0
70,191,0,F,346,es_fashion,14.04,48631,26278,0
387,1345,4,F,402,es_home,42.13,85247,77771,0
524,1384,1,E,18,es_transportation,81.93,28342,94414,0
297,554,1,F,147,es_electronics,101.86,99751,24165,0
617,1119,2,F,165,es_travel,649.04,96790,54771,0
719,356,5,M,481,es_home,166.68,85430,94349,0
65,1625,U,F,96,es_tech,77.23,49958,44649,0
575,1645,U,Enterprise,89,es_transportation,235.98,16318,25694,0
178,370,1,F,347,es_transportation,102.06,74553,10961,0
8,745,3,E,405,es_home,224.05,21911,90501,0
159,296,2,U,215,es_transportation,49.06,56752,64800,0
11,1886,1,F,446,es_tech,37.94,74538,51663,0
411,1126,1,F,203,es_health,10.33,89470,50799,0
607,21,3,F,149,es_tech,242.28,30777,55001,1
155,1107,2,F,171,es_fashion,44.83,54425,58685,0
206,976,2,F,351,es_fashion,32.75,31750,65875,0
115,673,3,F,314,es_electronics,416.82,23217,55588,0
379,367,1,E,35,es_tech,6.15,71829,78006,0
599,710,2,E,355,es_food,38.14,64987,79262,0
709,554,2,F,400,es_electronics,58.89,70277,50054,0
350,549,2,F,308,es_food,79.69,97034,92091,0
98,1736,2,F,239,es_wellnessandbeauty,123.83,38356,40882,0
19,1409,3,F,287,es_fashion,81.2,71923,30970,0
313,1357,2,E,333,es_health,40.99,16687,88873,0
528,1690,2,M,234,es_travel,4.54,74201,82375,0
557,2000,1,M,211,es_health,22.65,82241,68757,0
667,1905,1,M,138,es_health,108.43,55449,82314,0
445,39,5,F,48,es_electronics,46.48,51511,40004,0
231,47,4,E,486,es_food,17.67,82122,97310,0
669,1336,1,F,325,es_health,54.63,38098,71331,0
625,1134,4,M,255,es_transportation,14.56,57709,95099,0
359,186,3,F,320,es_leisure,25.1,45339,24431,0
383,924,2,M,367,es_tech,509.64,44794,80706,0
512,1209,3,M,305,es_fashion,76.68,72611,98932,1
44,327,1,E,260,es_food,50.29,93487,21645,0
365,1752,2,F,168,es_transportation,119.09,65494,18843,0
622,110,3,U,76,es_health,61.32,51438,51532,0
111,1224,4,F,237,es_tech,132.43,89853,95354,0
223,173,4,M,444,es_tech,19.65,15643,42786,0
386,1345,U,Enterprise,297,es_home,102.14,23300,52190,0
265,516,2,M,474,es_sports,62.3,53679,54455,0
271,1981,2,M,303,es_home,169.32,95253,68025,0
212,61,5,E,171,es_health,80.81,95022,60297,0
496,1195,2,Enterprise,320,es_fashion,48.53,52587,35095,0
314,1897,5,M,399,es_transportation,58.87,50861,77210,0
387,1171,2,U,480,es_hyper,27.92,49828,24517,0
247,1366,1,F,29,es_food,194.18,99856,94828,0
567,1892,1,F,158,es_wellnessandbeauty,65.94,43422,33408,0
350,1153,4,F,29,es_travel,167.37,14322,88765,0
72,659,3,M,252,es_tech,44.62,98144,81062,0
296,1075,3,M,475,es_food,36.13,91952,36670,0
213,1600,3,E,207,es_tech,93.9,89321,45865,0
295,1599,3,F,484,es_transportation,80.17,41912,38292,0
171,1309,0,M,348,es_home,13.04,94722,10085,0
246,1939,2,M,464,es_health,53.93,37507,88643,0
141,1579,3,Enterprise,458,es_transportation,96.55,53145,64322,0
616,1606,6,U,290,es_leisure,602.68,12301,66323,0
617,1280,2,F,447,es_travel,68.22,24733,97742,0
240,1831,1,F,396,es_food,102.43,93419,90141,0
311,1047,3,M,409,es_tech,161.44,27649,99222,0
416,769,2,M,136,es_sports,121.0,17106,17988,0
398,1085,4,U,117,es_hyper,65.82,99333,30894,0
22,207,3,E,256,es_food,31.39,18143,75287,0
78,793,3,F,376,es_fashion,42.09,54384,29336,0
475,1156,3,U,118,es_health,54.42,36243,41166,0
707,877,U,M,497,es_travel,23.8,98330,22935,0
353,1900,3,M,352,es_tech,638.17,17853,14612,0
371,1025,3,M,88,es_travel,7.98,86368,27323,0
21,552,0,M,389,es_travel,7.58,14127,82748,0
507,277,1,F,147,es_transportation,14.65,73123,17141,0
160,759,5,F,75,es_hyper,1233.38,20071,87583,0
361,1963,U,F,81,es_health,268.84,86963,95822,0
556,1162,0,U,156,es_health,28.42,70246,37315,0
297,322,1,F,280,es_leisure,128.11,79965,79634,0
352,1553,5,M,166,es_tech,31.92,43713,93098,0
180,1660,2,Enterprise,204,es_leisure,45.81,71208,85436,0
472,909,1,F,287,es_transportation,71.45,27828,65058,0
395,1627,5,M,455,es_leisure,17.78,58777,89270,0
613,246,4,M,48,es_tech,78.68,70724,37604,0
627,1001,3,E,387,es_leisure,43.42,53832,86514,0
213,1520,1,M,204,es_travel,106.85,83004,71363,0
530,476,3,F,474,es_electronics,297.94,75325,29438,0
395,1137,2,F,232,es_leisure,227.39,91629,14144,0
27,126,4,F,259,es_hyper,202.32,27480,98007,0
449,266,4,F,431,es_sports,78.94,65397,36716,0
438,1265,4,Enterprise,373,es_hyper,30.55,56713,97802,0
285,1972,2,M,166,es_travel,29.98,91813,86009,0
661,138,2,F,285,es_food,15.64,81745,24500,0
649,1270,2,F,232,es_hyper,32.69,34581,59103,0
189,1262,6,U,108,es_travel,163.55,57749,87823,0
702,1327,1,M,301,es_home,19.16,15333,44149,0
199,521,2,M,405,es_transportation,80.35,51913,26817,0
102,1070,4,M,433,es_hyper,26.34,99936,57239,0
479,1397,3,E,433,es_sports,187.52,21090,89463,0
603,1895,6,E,221,es_leisure,56.97,86557,35870,0
224,1148,4,E,246,es_electronics,180.75,11642,65462,0
517,1092,3,M,477,es_travel,375.62,73026,47923,0
527,877,5,E,238,es_fashion,22.19,52891,28871,0
441,1462,6,M,218,es_hyper,112.91,21890,38519,0
517,502,3,F,336,es_transportation,14.36,67143,35613,0
230,1348,2,M,331,es_food,66.93,33034,15268,0
114,644,4,M,358,es_wellnessandbeauty,124.51,39230,70562,0
516,1385,1,F,26,es_wellnessandbeauty,12.6,80138,95261,0
184,1995,3,F,30,es_tech,11.71,41717,98785,0
34,1409,1,E,234,es_tech,67.91,37301,17767,0
296,749,0,Enterprise,103,es_tech,11.9,45713,29240,0
453,1749,2,M,343,es_sports,5.54,84235,49756,0
708,1595,5,F,124,es_health,27.87,48459,62124,0
505,1689,4,U,457,es_electronics,212.18,30356,34909,0
406,905,1,U,284,es_tech,427.19,75930,39872,0
127,1817,2,F,150,es_fashion,286.45,26780,46440,0
142,1618,4,M,384,es_sports,56.16,94310,65548,0
648,455,2,E,490,es_health,165.7,27560,16598,0
128,1774,6,E,412,es_food,7.7,84929,71897,0
686,1434,U,F,460,es_sports,50.12,43316,41268,0
626,824,0,M,192,es_health,81.04,69914,18378,0
350,1073,3,M,467,es_leisure,29.8,55467,94830,0
524,1601,3,U,236,es_fashion,23.57,56408,83469,0
463,701,6,M,403,es_wellnessandbeauty,259.55,88044,25597,0
244,521,2,M,175,es_travel,105.15,99611,46708,0
564,394,1,F,84,es_food,126.98,30987,54004,0
186,880,2,M,102,es_transportation,47.49,16098,95557,0
233,395,3,M,175,es_leisure,81.7,81902,43781,0
514,96,1,F,340,es_home,36.27,52210,41287,0
1,85,2,F,48,es_tech,286.74,48094,65896,0
239,1060,1,M,2,es_hyper,804.1,80800,97078,0
55,952,6,U,279,es_tech,240.28,93003,97513,0
495,416,3,F,466,es_transportation,260.62,34102,65406,0
616,595,6,M,341,es_tech,254.13,71850,87132,0
418,1992,4,F,479,es_tech,61.1,61034,39228,0
448,675,3,M,389,es_food,138.22,51608,75319,0
338,726,2,M,328,es_home,18.61,67616,53451,0
277,1924,3,U,43,es_fashion,10.82,45107,95271,0
10,221,3,F,207,es_sports,35.38,27050,56822,0
341,1854,0,F,378,es_fashion,15.65,16570,24599,0
104,1343,3,F,101,es_hyper,54.65,12121,18212,0
345,479,5,Enterprise,142,es_travel,63.5,27433,25214,0
370,392,5,M,28,es_tech,11.35,47958,92147,0
198,1143,4,M,74,es_tech,10.5,65187,23320,0
14,1612,3,E,6,es_home,6.58,55290,67049,0
680,1093,2,E,238,es_leisure,240.41,48396,33732,0
338,445,2,M,255,es_electronics,5.87,77422,42752,0
542,1118,5,E,20,es_health,41.31,49122,59014,0
457,319,3,U,68,es_sports,110.4,95723,97267,0
526,1341,1,E,366,es_wellnessandbeauty,1.0,15154,88129,0
436,1891,3,M,451,es_hyper,36.73,81681,94257,0
366,293,5,F,31,es_wellnessandbeauty,120.7,97881,82255,0
401,766,2,M,178,es_home,27.23,81532,19863,0
574,516,4,E,468,es_tech,56.93,98435,32328,0
482,1080,2,M,43,es_sports,117.22,39741,20176,0
110,1579,4,F,345,es_fashion,65.41,97101,68633,0
406,1301,3,M,89,es_electronics,84.18,68621,63983,0
309,570,3,M,396,es_food,38.24,35102,55655,0
160,762,4,Enterprise,48,es_wellnessandbeauty,26.37,52241,35239,0
55,144,3,Enterprise,212,es_transportation,219.71,83411,53992,0
256,309,4,E,233,es_transportation,37.55,34828,64203,0
534,18,6,Enterprise,117,es_travel,160.65,28089,29905,0
422,825,2,Enterprise,491,es_electronics,67.52,43464,30562,0
615,1375,0,E,284,es_home,13.47,64829,63566,0
264,1190,3,M,479,es_fashion,36.41,99757,53741,1
233,891,2,M,121,es_health,131.87,44944,15940,0
680,1568,3,F,201,es_leisure,49.88,88584,74480,0
233,1136,3,M,249,es_home,95.32,29886,17233,0
517,225,3,F,201,es_electronics,197.11,42074,90112,0
45,1811,3,E,39,es_wellnessandbeauty,117.77,16779,19117,0
558,852,2,F,393,es_sports,6.75,59457,79606,0
676,1840,3,F,161,es_wellnessandbeauty,13.54,61895,11095,0
681,1098,3,F,228,es_wellnessandbeauty,242.05,79988,46871,0
436,154,2,M,230,es_electronics,37.28,15874,33664,0
335,110,3,E,470,es_home,42.79,97516,12892,0
404,338,5,E,171,es_tech,20.74,68248,54809,0
164,1965,2,M,497,es_electronics,70.58,55489,12705,0
256,507,3,E,257,es_tech,16.91,53081,75448,0
66,173,1,F,206,es_electronics,63.68,58232,62293,0
88,1018,0,F,337,es_sports,57.86,83840,38880,0
240,1807,U,U,88,es_tech,154.23,11855,89750,0
311,1170,2,E,241,es_leisure,72.38,74487,41711,0
571,799,5,U,457,es_transportation,5.48,56782,31818,0
682,399,6,F,394,es_transportation,93.71,53132,45892,0
258,102,2,Enterprise,146,es_health,42.92,88779,37253,0
