age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
44,unknown,single,secondary,yes,145.84,no,no,unknown,24,jan,1925,45,-1,24,other,no
88,retired,divorced,primary,no,-1446.31,no,no,cellular,9,mar,3240,16,-1,12,unknown,no
22,services,single,secondary,no,751.7,yes,no,cellular,24,nov,800,6,-1,38,failure,no
59,admin.,single,unknown,no,-415.74,yes,no,telephone,24,mar,2590,46,553,33,other,no
38,unknown,divorced,tertiary,no,3392.89,yes,no,cellular,2,jan,3264,7,-1,10,success,no
71,retired,single,tertiary,no,4627.84,yes,no,cellular,13,apr,346,31,-1,16,unknown,no
22,retired,divorced,secondary,no,1162.67,no,no,telephone,20,apr,302,31,-1,26,other,no
32,services,divorced,tertiary,yes,-1341.12,no,no,unknown,25,nov,4268,13,-1,46,unknown,no
72,services,married,unknown,no,3407.42,no,no,unknown,4,nov,531,27,792,9,unknown,yes
71,self-employed,single,unknown,no,-179.33,no,no,unknown,13,aug,2188,39,-1,49,failure,no
92,housemaid,single,primary,no,3948.39,yes,no,telephone,23,jan,4979,13,659,37,other,no
18,self-employed,divorced,tertiary,yes,-5883.0,no,no,unknown,12,jun,2227,23,-1,15,failure,no
51,management,single,primary,no,826.16,yes,no,telephone,3,feb,4448,9,-1,6,success,no
36,admin.,divorced,tertiary,no,4153.5,yes,no,telephone,27,oct,3098,33,-1,7,success,yes
56,technician,single,unknown,no,4078.07,no,no,telephone,23,dec,2706,25,-1,35,success,no
50,self-employed,married,secondary,no,2955.44,yes,no,telephone,4,apr,681,29,-1,3,failure,no
64,housemaid,divorced,unknown,no,2975.81,no,no,cellular,15,apr,3391,31,-1,4,failure,no
77,admin.,married,secondary,no,3040.56,no,no,cellular,1,mar,2642,12,-1,30,success,no
79,unemployed,married,secondary,no,-2523.77,yes,no,telephone,11,mar,3390,7,-1,24,failure,no
29,retired,married,secondary,yes,-902.94,no,no,cellular,22,may,3871,17,-1,26,success,no
51,admin.,divorced,tertiary,no,1180.24,yes,no,cellular,14,jul,1701,40,-1,41,unknown,no
43,blue-collar,married,primary,no,-2973.71,yes,no,cellular,7,mar,433,34,-1,44,failure,yes
23,student,divorced,secondary,no,1569.56,yes,yes,unknown,22,oct,1375,35,-1,38,unknown,yes
91,housemaid,married,unknown,no,1325.59,yes,no,unknown,30,jul,2275,20,668,10,other,no
35,management,single,tertiary,no,-2957.9,no,no,telephone,2,apr,1523,27,57,16,unknown,no
32,unknown,single,unknown,no,5750.34,yes,no,unknown,4,oct,4200,34,-1,38,success,no
29,student,divorced,secondary,no,514.77,no,no,unknown,19,jan,825,36,-1,40,other,no
26,student,married,secondary,no,499.19,no,no,cellular,21,jun,490,5,-1,5,failure,no
79,management,single,secondary,no,783.32,yes,no,cellular,17,feb,4319,38,711,41,failure,no
78,blue-collar,single,secondary,no,5841.93,yes,no,cellular,21,apr,171,33,-1,34,success,no
24,management,divorced,primary,no,829.61,yes,yes,telephone,9,jun,4925,37,-1,27,unknown,no
28,unknown,divorced,primary,no,2844.21,yes,no,cellular,25,sep,3225,15,417,26,success,no
83,technician,single,secondary,no,-4346.62,yes,yes,unknown,10,jul,402,11,931,24,unknown,no
87,unknown,married,tertiary,no,1271.33,no,no,telephone,9,jul,649,45,-1,29,success,no
38,blue-collar,married,tertiary,no,-1573.29,yes,no,unknown,3,nov,2024,15,-1,13,failure,no
40,management,divorced,secondary,no,1204.78,no,no,cellular,4,may,4011,21,-1,14,unknown,no
46,technician,married,tertiary,no,1648.26,yes,no,unknown,30,nov,524,8,-1,5,success,yes
73,services,single,primary,no,6344.99,no,no,telephone,8,nov,1763,38,498,19,success,no
54,services,single,tertiary,no,4121.88,yes,no,cellular,26,may,1639,23,-1,4,other,no
51,retired,single,secondary,no,92.25,yes,no,cellular,13,apr,3441,8,616,44,failure,no
56,retired,married,secondary,no,3875.24,yes,no,unknown,21,jun,3560,24,-1,0,failure,no
47,housemaid,married,tertiary,no,2627.5,no,no,cellular,2,jun,2132,37,-1,31,other,no
36,blue-collar,divorced,secondary,no,1937.08,yes,no,unknown,1,oct,4508,49,-1,7,failure,no
26,unknown,divorced,unknown,no,3053.95,yes,yes,telephone,7,jul,2227,10,-1,46,success,no
54,self-employed,married,unknown,no,-2775.18,no,yes,telephone,26,aug,4473,33,-1,46,other,no
32,management,married,unknown,no,2150.83,yes,no,cellular,11,may,4468,26,-1,38,unknown,no
75,student,married,secondary,no,3390.89,no,no,telephone,17,mar,293,19,834,4,success,no
44,housemaid,single,tertiary,no,916.6,no,no,unknown,4,apr,359,24,-1,1,unknown,no
30,unemployed,single,primary,no,-2752.55,no,no,unknown,10,jul,2058,27,812,9,success,no
51,self-employed,divorced,unknown,no,-3023.25,no,no,cellular,16,dec,3867,6,-1,29,other,yes
63,retired,divorced,tertiary,no,4141.72,yes,no,telephone,8,jul,4051,42,-1,4,failure,no
19,technician,single,primary,no,-668.46,no,no,cellular,29,jun,905,29,-1,10,failure,no
57,housemaid,divorced,secondary,no,3828.55,no,no,telephone,8,nov,3419,47,-1,43,success,no
39,student,divorced,primary,yes,519.04,no,no,cellular,22,sep,4128,33,-1,10,failure,yes
71,self-employed,divorced,primary,no,-688.5,no,yes,unknown,23,jan,1915,32,-1,46,success,yes
21,self-employed,divorced,primary,no,2771.44,yes,no,unknown,3,jul,4653,32,-1,38,other,no
24,unknown,divorced,unknown,no,1095.65,no,yes,telephone,9,feb,4482,16,-1,33,other,no
21,unknown,divorced,unknown,no,2605.37,no,no,cellular,28,jan,915,34,-1,30,success,no
18,retired,divorced,unknown,no,299.74,yes,no,telephone,4,may,382,32,180,40,unknown,yes
54,unemployed,divorced,primary,no,-361.75,yes,no,telephone,23,may,1657,38,666,9,other,no
91,management,single,primary,no,-1545.3,no,no,telephone,17,jun,4849,47,-1,45,other,no
46,blue-collar,single,secondary,no,4485.51,yes,yes,unknown,11,may,204,34,-1,1,failure,no
65,admin.,divorced,tertiary,yes,5908.19,no,no,unknown,14,nov,2274,38,-1,5,failure,no
76,retired,single,primary,no,2127.2,yes,no,telephone,19,sep,4871,13,-1,42,other,no
92,student,divorced,tertiary,no,-476.61,yes,no,unknown,14,apr,1724,17,-1,40,failure,no
80,technician,married,secondary,no,-1126.4,yes,yes,cellular,1,jan,2579,17,509,35,other,no
73,student,married,tertiary,no,1480.8,no,no,telephone,14,may,2244,46,-1,19,other,no
93,self-employed,married,primary,no,3405.43,no,no,unknown,29,nov,1861,23,-1,29,other,no
41,self-employed,single,tertiary,no,-1136.88,no,no,telephone,20,jan,2733,41,-1,16,success,no
72,admin.,married,tertiary,no,-1480.13,no,no,unknown,4,nov,3784,34,-1,2,other,no
79,housemaid,single,tertiary,no,1146.96,no,no,cellular,18,mar,2567,26,26,38,success,no
23,blue-collar,divorced,secondary,no,3762.62,no,no,unknown,22,may,3597,17,-1,10,failure,no
86,unknown,divorced,secondary,no,618.0,yes,no,unknown,20,jun,1567,28,-1,25,success,yes
81,technician,single,tertiary,no,2936.17,no,no,telephone,20,jun,1727,24,250,12,failure,yes
73,self-employed,married,unknown,yes,3693.13,no,no,telephone,12,mar,1471,8,-1,18,unknown,no
56,entrepreneur,married,unknown,no,4552.53,yes,yes,cellular,8,jul,3430,15,-1,32,unknown,no
48,student,married,secondary,no,-3147.93,yes,no,cellular,23,jul,3397,4,503,3,failure,no
25,admin.,married,secondary,no,5129.16,yes,no,unknown,11,nov,4145,21,194,16,other,no
24,management,divorced,secondary,no,-1905.37,no,no,telephone,1,dec,3043,48,506,8,other,no
85,technician,married,unknown,no,1460.26,yes,no,telephone,8,sep,206,42,-1,13,other,no
43,entrepreneur,married,primary,no,2845.98,no,no,unknown,15,aug,775,7,-1,29,success,no
66,student,single,tertiary,no,2466.11,yes,no,unknown,13,jun,2093,24,-1,28,success,no
72,blue-collar,divorced,secondary,no,269.76,no,no,telephone,11,dec,4209,36,-1,15,unknown,yes
19,self-employed,married,primary,no,3995.26,no,no,telephone,3,aug,366,18,86,25,failure,no
28,student,married,tertiary,no,3190.85,no,yes,telephone,7,sep,2649,30,-1,29,failure,no
65,self-employed,divorced,tertiary,no,4568.94,no,no,unknown,10,mar,3,12,266,1,failure,no
24,blue-collar,divorced,unknown,no,1056.53,no,no,telephone,25,nov,2829,22,165,47,unknown,no
93,housemaid,single,unknown,no,12074.12,yes,no,cellular,17,aug,4615,23,-1,47,other,no
73,admin.,single,secondary,no,8685.89,yes,no,telephone,22,apr,4357,49,-1,39,other,no
23,blue-collar,divorced,unknown,no,-195.12,no,no,unknown,16,nov,4671,36,-1,6,other,yes
50,management,divorced,secondary,no,4576.17,no,no,unknown,15,may,2417,33,-1,5,other,no
93,admin.,married,unknown,no,5329.06,no,no,telephone,7,mar,3056,27,-1,49,unknown,no
22,unknown,divorced,secondary,no,-405.51,no,yes,cellular,8,jul,3686,6,-1,5,other,no
61,retired,divorced,tertiary,no,-9.52,no,no,cellular,14,apr,1698,44,362,32,unknown,no
66,admin.,divorced,secondary,no,2939.4,no,no,telephone,22,feb,3949,23,950,13,success,no
75,services,single,secondary,no,-2862.01,yes,no,unknown,14,jan,5,23,-1,11,success,no
67,services,single,unknown,yes,-2888.88,no,no,telephone,24,dec,4998,11,-1,29,unknown,yes
60,retired,divorced,unknown,no,3926.31,yes,no,telephone,1,nov,4893,40,655,22,success,no
64,entrepreneur,married,primary,no,-1980.15,no,yes,cellular,24,sep,160,9,-1,11,failure,yes
62,unemployed,divorced,secondary,no,-482.12,no,no,cellular,10,aug,4424,8,827,41,success,no
33,blue-collar,married,secondary,no,2464.01,yes,no,telephone,14,dec,4169,29,-1,27,unknown,no
34,technician,single,tertiary,no,1981.06,yes,no,telephone,13,nov,2078,39,70,31,unknown,no
62,unemployed,single,secondary,no,1435.63,no,no,unknown,12,may,476,5,-1,22,failure,no
78,services,single,tertiary,no,3637.23,no,yes,unknown,18,jan,1518,12,-1,9,other,no
20,management,single,secondary,no,6141.06,no,no,cellular,25,jul,3082,11,-1,27,other,no
66,self-employed,single,tertiary,no,-3741.7,yes,no,cellular,26,jul,1745,36,-1,6,unknown,no
59,admin.,single,secondary,no,3135.49,yes,no,telephone,20,aug,3712,40,23,7,failure,no
40,entrepreneur,single,secondary,no,-900.86,no,no,telephone,24,may,4182,1,-1,13,unknown,no
51,unemployed,married,unknown,no,701.78,no,no,cellular,20,nov,4727,48,-1,48,other,no
60,services,divorced,tertiary,no,-1353.59,no,no,unknown,1,jul,3945,36,-1,21,failure,no
53,blue-collar,single,secondary,no,-1582.98,yes,no,telephone,18,aug,4645,8,-1,25,success,no
19,entrepreneur,divorced,secondary,yes,1040.92,no,no,telephone,29,jul,456,45,-1,5,other,yes
69,self-employed,married,unknown,no,1475.95,yes,no,telephone,25,apr,3446,2,-1,16,other,no
29,self-employed,single,unknown,no,-833.0,yes,no,unknown,13,dec,4255,46,-1,6,unknown,no
37,entrepreneur,single,secondary,no,1435.5,no,no,telephone,13,apr,2769,43,-1,45,other,no
46,housemaid,married,secondary,no,5660.35,yes,no,unknown,18,mar,1133,36,-1,1,success,no
58,unknown,divorced,tertiary,no,-2842.64,no,no,telephone,29,jul,2647,7,-1,49,success,no
84,admin.,divorced,tertiary,no,-640.6,no,no,telephone,3,mar,519,8,441,32,unknown,no
93,unemployed,divorced,tertiary,yes,-1277.64,yes,no,telephone,14,sep,2303,11,855,2,unknown,no
18,student,married,primary,no,-2475.38,yes,no,cellular,30,sep,1971,1,-1,17,failure,no
76,admin.,divorced,tertiary,no,-2275.4,no,no,unknown,16,feb,4314,29,-1,7,success,no
72,blue-collar,married,primary,no,2966.78,yes,no,cellular,17,sep,2644,31,-1,44,success,no
41,management,single,primary,no,95.8,no,no,telephone,20,dec,413,30,-1,45,unknown,no
22,student,single,primary,no,7842.12,no,no,cellular,16,aug,1504,43,-1,10,success,no
89,unknown,single,tertiary,no,77.66,yes,no,unknown,25,aug,868,33,707,40,failure,no
25,unemployed,married,primary,no,-747.01,yes,no,telephone,12,mar,1899,11,-1,4,success,no
81,self-employed,single,primary,no,-1353.95,no,no,unknown,9,apr,2540,1,275,34,success,no
75,technician,divorced,primary,no,3440.2,yes,no,unknown,19,apr,4264,26,-1,14,unknown,no
91,unemployed,single,secondary,no,1135.4,no,no,telephone,30,oct,321,29,-1,31,unknown,no
78,unknown,married,secondary,no,-1846.03,no,no,unknown,28,nov,2791,40,-1,44,success,no
37,technician,married,secondary,no,-525.73,no,no,cellular,1,mar,4768,2,-1,6,unknown,no
93,technician,divorced,tertiary,yes,-2928.87,no,yes,unknown,5,apr,3104,49,-1,4,success,no
71,blue-collar,single,secondary,no,-1631.74,yes,no,cellular,5,feb,2461,25,-1,2,other,no
20,technician,single,secondary,no,4761.67,no,no,telephone,10,jun,4642,46,-1,8,unknown,no
42,entrepreneur,married,secondary,no,5101.26,no,yes,unknown,8,jul,3192,20,-1,44,success,yes
21,admin.,married,tertiary,no,1519.08,no,yes,unknown,5,jun,3088,24,338,0,failure,no
58,technician,married,secondary,no,5011.48,no,no,unknown,29,jul,4991,41,144,16,success,no
44,admin.,divorced,secondary,no,7032.85,yes,yes,telephone,13,apr,793,44,-1,24,failure,no
84,blue-collar,single,unknown,no,1030.8,yes,no,telephone,21,jun,1015,36,-1,47,other,yes
43,services,single,unknown,no,5344.65,no,no,telephone,3,oct,3326,33,-1,40,success,no
89,management,single,secondary,no,-690.63,yes,no,telephone,16,jun,1206,13,-1,24,other,no
68,unemployed,divorced,primary,no,-2247.04,yes,yes,unknown,6,aug,392,31,-1,0,success,no
24,blue-collar,single,tertiary,no,2297.22,no,yes,telephone,25,aug,3664,8,-1,13,failure,no
56,admin.,single,primary,yes,3771.08,yes,no,cellular,1,mar,3803,29,-1,28,success,yes
92,technician,divorced,secondary,no,5283.1,no,no,unknown,24,aug,1479,30,81,46,success,yes
84,unemployed,divorced,primary,no,466.26,yes,no,unknown,19,may,4806,25,-1,2,unknown,no
22,unknown,single,tertiary,yes,-1254.97,no,no,unknown,5,sep,1388,10,-1,33,success,no
53,entrepreneur,divorced,tertiary,no,3112.13,no,no,cellular,6,feb,1617,42,-1,19,success,no
54,blue-collar,single,tertiary,no,1313.74,no,yes,unknown,20,oct,1499,17,-1,17,other,no
69,retired,single,secondary,no,1788.49,yes,yes,unknown,7,nov,2682,3,-1,43,unknown,no
84,unknown,divorced,unknown,no,1985.51,yes,no,unknown,23,sep,2772,29,-1,10,other,no
76,unknown,married,primary,no,-4238.84,yes,no,unknown,18,oct,3728,13,-1,8,other,yes
81,self-employed,married,tertiary,no,10433.01,no,no,telephone,29,jul,1400,5,-1,7,success,no
82,unemployed,married,primary,no,5490.79,yes,no,telephone,28,mar,1596,39,-1,37,other,no
50,self-employed,divorced,secondary,no,-1231.03,no,no,telephone,6,apr,254,16,-1,32,failure,no
61,student,married,primary,no,6693.48,yes,yes,unknown,6,dec,4446,24,-1,46,success,no
85,blue-collar,married,unknown,no,4377.7,yes,no,telephone,17,jun,609,13,-1,10,success,no
63,admin.,divorced,primary,yes,2785.97,no,yes,telephone,22,oct,3973,23,-1,17,other,yes
48,services,married,unknown,no,-387.51,no,no,cellular,26,jul,4438,19,593,38,failure,no
73,unemployed,married,primary,no,-713.42,yes,no,telephone,18,sep,4175,20,-1,16,other,no
64,student,divorced,secondary,no,-224.41,no,yes,telephone,13,sep,1404,45,-1,25,failure,no
24,unemployed,single,tertiary,no,2259.02,yes,no,telephone,29,feb,3042,37,-1,2,unknown,no
42,student,married,secondary,no,1000.65,no,no,telephone,23,oct,6,27,-1,11,other,yes
74,housemaid,divorced,tertiary,no,-461.56,no,no,unknown,3,mar,191,20,-1,48,failure,no
35,admin.,single,primary,no,-994.5,yes,yes,unknown,18,dec,583,8,-1,16,success,no
27,management,single,tertiary,no,702.69,no,no,unknown,8,feb,738,38,-1,25,failure,no
90,services,married,unknown,no,6072.66,yes,no,unknown,13,nov,896,47,-1,41,other,yes
71,admin.,single,tertiary,no,3357.17,no,no,telephone,24,mar,4832,33,-1,25,other,no
77,management,married,secondary,no,-909.46,yes,no,telephone,18,oct,3089,10,876,14,failure,no
70,retired,single,primary,no,-457.24,yes,yes,telephone,12,dec,2643,48,-1,13,success,no
48,unemployed,single,secondary,no,5834.14,yes,no,cellular,26,jun,2703,32,-1,41,failure,yes
38,entrepreneur,single,unknown,no,910.57,yes,no,telephone,9,mar,715,32,-1,17,unknown,no
75,admin.,divorced,unknown,no,-573.98,yes,no,cellular,1,sep,4228,27,144,26,other,yes
80,blue-collar,single,secondary,no,2661.2,yes,no,telephone,5,jan,1034,24,-1,32,other,no
42,management,married,unknown,no,3536.69,no,yes,telephone,28,may,4715,30,-1,45,unknown,no
46,entrepreneur,married,secondary,no,2807.81,no,yes,unknown,10,oct,2908,10,-1,47,success,no
49,housemaid,divorced,secondary,no,-3429.66,no,no,telephone,14,jun,1441,20,-1,48,other,no
91,self-employed,divorced,secondary,no,454.21,yes,no,telephone,24,nov,2854,2,-1,26,success,no
23,services,married,primary,no,679.07,yes,no,unknown,16,nov,4453,15,-1,11,success,no
46,unemployed,single,unknown,yes,2728.6,yes,no,telephone,10,feb,2741,10,-1,44,failure,no
72,technician,married,primary,no,-4996.83,no,no,cellular,22,jun,4234,49,109,42,failure,no
42,services,single,primary,no,-2865.55,no,no,cellular,10,nov,1710,13,352,48,other,no
51,self-employed,married,tertiary,no,-4277.05,yes,no,unknown,22,feb,3622,5,-1,17,other,yes
18,services,married,unknown,no,-1987.34,yes,no,cellular,24,jul,3134,48,362,37,success,no
90,entrepreneur,divorced,primary,no,1168.16,yes,no,cellular,18,may,3076,3,-1,49,failure,no
51,unknown,married,primary,no,-51.38,yes,no,cellular,25,sep,3434,37,29,40,other,no
85,blue-collar,divorced,tertiary,no,7012.26,yes,no,cellular,9,jul,668,9,-1,33,other,no
22,services,divorced,tertiary,no,246.99,no,no,cellular,2,sep,3359,6,940,31,other,no
39,housemaid,divorced,secondary,no,-705.0,no,no,telephone,27,jun,2824,42,907,39,unknown,yes
26,management,single,unknown,no,4807.87,no,yes,unknown,20,sep,799,12,-1,2,success,no
61,blue-collar,married,secondary,no,717.52,no,no,unknown,9,aug,151,9,-1,47,success,no
18,unemployed,divorced,secondary,yes,3028.32,no,no,cellular,9,jan,1904,6,-1,2,other,no
69,housemaid,divorced,secondary,no,-6676.84,no,no,unknown,3,jun,2678,42,-1,32,success,no
20,services,single,secondary,no,1759.81,no,no,unknown,16,aug,2998,26,187,28,success,no
73,admin.,single,tertiary,no,-539.44,no,no,unknown,22,jul,4485,29,49,4,other,no
58,unemployed,single,unknown,no,8965.57,yes,no,telephone,18,jan,956,18,-1,41,unknown,no
75,entrepreneur,married,secondary,no,1148.84,no,no,unknown,24,mar,678,23,-1,16,unknown,no
65,unknown,single,tertiary,no,-797.8,yes,no,telephone,10,aug,3260,37,-1,18,failure,no
34,student,divorced,tertiary,no,962.1,no,no,telephone,8,apr,2791,23,-1,41,success,no
88,management,single,tertiary,no,3062.1,no,no,unknown,18,jun,4113,26,-1,1,unknown,no
73,unemployed,married,secondary,no,-1013.73,no,no,telephone,20,mar,3886,43,-1,21,other,no
22,blue-collar,divorced,secondary,no,-2510.78,no,no,unknown,30,may,199,27,-1,15,failure,no
82,entrepreneur,single,secondary,no,4306.36,yes,no,telephone,27,may,1299,1,-1,16,success,no
51,student,divorced,secondary,no,3955.23,yes,no,unknown,27,jan,3926,49,-1,19,failure,no
68,student,married,tertiary,no,2391.08,yes,no,unknown,26,feb,2259,17,-1,41,failure,no
89,self-employed,married,tertiary,no,2730.61,no,no,telephone,14,may,2339,40,-1,10,unknown,no
31,self-employed,single,unknown,no,2746.35,no,no,unknown,16,mar,776,9,-1,22,success,yes
53,self-employed,divorced,tertiary,no,4574.66,yes,yes,unknown,9,dec,96,12,-1,43,success,no
82,management,married,secondary,no,32.49,yes,yes,unknown,2,feb,2802,44,217,20,other,no
51,self-employed,divorced,unknown,no,4648.03,no,no,unknown,17,may,1589,9,-1,18,other,no
54,self-employed,married,primary,no,-2111.65,yes,no,telephone,12,may,2523,34,-1,3,other,no
85,student,single,primary,no,-795.22,yes,no,telephone,25,feb,2877,41,-1,4,failure,no
47,unknown,married,unknown,no,1569.13,yes,no,unknown,15,sep,2027,23,-1,34,other,yes
83,services,single,primary,no,-1438.84,yes,yes,unknown,21,jul,3612,4,-1,42,other,no
57,self-employed,divorced,tertiary,no,34.77,yes,no,telephone,13,dec,3161,33,930,31,unknown,no
56,housemaid,married,primary,yes,925.21,no,yes,telephone,14,oct,3133,16,-1,14,unknown,no
27,unemployed,married,tertiary,no,-367.52,yes,yes,unknown,17,nov,3708,45,-1,3,unknown,no
87,student,divorced,primary,no,4441.41,no,no,unknown,18,nov,1623,3,-1,13,other,yes
88,technician,single,primary,no,-1687.3,no,no,unknown,2,apr,3882,18,-1,39,success,no
46,self-employed,married,unknown,no,-3826.61,yes,yes,cellular,10,sep,4695,38,-1,45,unknown,no
64,self-employed,married,secondary,no,3802.38,no,no,telephone,19,aug,3226,10,-1,33,failure,yes
67,housemaid,single,tertiary,no,8208.26,no,yes,cellular,18,may,3298,8,-1,49,unknown,no
77,student,single,tertiary,no,3609.52,no,no,cellular,6,sep,4307,27,983,24,other,yes
